panel,series,sweep_name,sweep_value,realization,sigma2_noise,sigma_noise,lambda,kappa,beta_hat_1,beta_hat_2,E_gen,R2_gen,z,E_acc_over_S,R2_acc
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0288787867370133,0.25070717625564903,0.011435617339748745,0.9906792588314054,-0.13383576122721663,0.023875025751266293,0.9820879890167314
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.997873495726491,0.1857238015139107,0.019051918414354857,0.9844714985619408,-0.15441509964624966,0.03334763917593387,0.9761559770012388
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0008758803923383,0.13595878805994338,0.020395125790906122,0.9833767007980225,-0.1421795555597698,0.02747144598536096,0.9797849739808263
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9997977344893303,0.21178169327599655,0.017721905387392878,0.9855555421082461,-0.15595850946474787,0.034142125958754314,0.9756769433255341
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0209956208032405,0.1977390396293581,0.014423290983280398,0.9882441185236935,-0.1358974910469014,0.024733885465543545,0.9815318719271573
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.018607005002856,0.14505574061811777,0.016823567837913833,0.9862877432244569,-0.12854664112109937,0.021758711305754224,0.9834757610564833
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9705015329044595,0.18755553865018154,0.025324048173419756,0.979359321726775,-0.1785785005740863,0.04726353631254782,0.968109719132711
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0178293610848472,0.1962204144795726,0.01498865038912807,0.9877833153564854,-0.13845626951750867,0.025826799996050368,0.980829861431295
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.022066643055095,0.18364874098566758,0.014772947996072093,0.9879591262563598,-0.13291406112808724,0.02349727873422123,0.982333852354439
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9941779052152416,0.10810219348774021,0.022944445052746346,0.98129884664378,-0.14072657492894936,0.026821896015719188,0.9801960311087669
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9974268324160478,0.20907279015720714,0.018297926883395575,0.9850860486727561,-0.15773282277729817,0.03507069702249146,0.9751203566187054
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.991789525968255,0.23829290742959347,0.018489615893086075,0.9849298101776134,-0.1648893787684731,0.03898498299255756,0.972811492769347
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0114109723856273,0.14479350893668225,0.01805735975816052,0.985282125879729,-0.13487600177827785,0.024305952679719182,0.981808464144306
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.004940977443252,0.25851745064481413,0.015166561227429754,0.9876383069301249,-0.15448621372806437,0.03338397696485398,0.9761340097679668
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9900049030216967,0.15623030938876245,0.021851261653919048,0.9821898592762907,-0.15626112367144218,0.034299340176946816,0.9755824612289382
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9932973199010311,0.15652845213378852,0.0211260286824419,0.9827809693679666,-0.15341120423290167,0.03283742736141835,0.9764650024158109
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0043263560524254,0.15879683228471325,0.018804668225148587,0.9846730228827545,-0.14411621988233558,0.028352811605905144,0.9792305151668264
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9797796439051069,0.23177425182583145,0.021449445077016654,0.9825173648406418,-0.17479771830384894,0.04486944300849632,0.9694457576757682
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0504557603582951,0.2093974344155849,0.010219856513657442,0.9916701797101171,-0.11172499110552903,0.01581997417490854,0.9875175263624695
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0330015160999246,0.1890567979626976,0.012987542265084726,0.9894143432512147,-0.12417042447455184,0.020100049098500248,0.9845817056858096
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0018435931142704,0.17062237154979587,0.0188267966390586,0.9846549868456609,-0.14850778266446274,0.030418448701411686,0.9779454384880847
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.025475816940618,0.2511121024495332,0.011918316053157569,0.9902858292826167,-0.1367580537158004,0.02509809463139588,0.9812972347438662
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.991707885710899,0.2024322274670273,0.019739858457608814,0.9839107845320655,-0.16196550074285998,0.03735263473790844,0.9737671765691146
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.025260845229997,0.1837230486572406,0.014282509069874407,0.9883588645611913,-0.13012512240728802,0.022377353642119985,0.9830674525184883
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0004078282546067,0.21968561310112947,0.017325419535849967,0.9858787027990464,-0.15617740975712247,0.034255801679801724,0.9756086166815559
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0053644505842816,0.18603286701454463,0.017566507232844628,0.9856822012936306,-0.14790761394554763,0.0301305939517199,0.9781233377369348
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9840829805316528,0.17495196681442216,0.022463580755764646,0.9816907810288005,-0.16483940474641678,0.03895669317393318,0.972827970642847
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0141821235251538,0.167950742588739,0.016659567385481907,0.9864214138189894,-0.13716511474081916,0.025271554137773378,0.9811857312981379
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0074086034558392,0.15981907875930856,0.018184260135932977,0.9851786941593178,-0.14159498417425453,0.027208916339872956,0.9799508604566927
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.006988878517881,0.22983538916575397,0.015712600727261234,0.98719325069096,-0.1513266819422565,0.031794347938085415,0.9771002353323471
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.007680616459623,0.19469180392211385,0.016815090713903195,0.9862946526090935,-0.1471040242731657,0.029747945485554747,0.9783604060426399
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0137997178112697,0.19479456967572123,0.015718968001285232,0.9871880609656164,-0.14177960389975797,0.027291653844496867,0.9798985439180278
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9822356064667954,0.13152554038484182,0.024621082995172714,0.9799322821785209,-0.15769534955318343,0.03505091626455409,0.9751321767292993
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9821936869997385,0.16443824584243216,0.02330913606673857,0.9810016007280637,-0.1647046941352629,0.03888050276449634,0.9728723637298095
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0309076277430351,0.2707846730365461,0.010525926472254992,0.9914207136097033,-0.13275758245884695,0.023433526356195857,0.9823754242996825
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0000156961184994,0.20155031660335623,0.01804114576421028,0.9852953412957778,-0.1546443437949112,0.03346487094055282,0.9760851269322413
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9929553759419856,0.17263732044174956,0.02057355665312298,0.9832312685197465,-0.1566679993878679,0.03451146814989302,0.975455137967803
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0083314456340697,0.14729205614330726,0.018511734932204482,0.9849117817815597,-0.13816628850012136,0.02570142641276901,0.9809100767221013
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0065645397194682,0.21741024569788076,0.01621554105892156,0.9867833229611854,-0.1506548603708353,0.03146283717874691,0.9773031130466441
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9907295739541953,0.2564165608837993,0.018136342950093146,0.9852177496535226,-0.16648085972038562,0.03989307061427592,0.9722841233467613
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9828347705936361,0.16450838246787397,0.023155775409604305,0.9811265992260133,-0.16415278488287632,0.03856938468342489,0.9730538632151962
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9986076725848784,0.13547470880532167,0.020869855069813988,0.9829897668352645,-0.14408127249854608,0.028336748338807977,0.9792405869151997
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0131959487833677,0.22492630091387913,0.01476244929381006,0.9879676833533213,-0.14559942850507146,0.029039977817798757,0.9788008064189966
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9827210033819147,0.11129699910093435,0.025362399974851232,0.9793280626172864,-0.1519145655518752,0.03208629876878659,0.976921964773185
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9872997599367244,0.176396804571514,0.02167334357912289,0.9823348736008453,-0.16224953161082378,0.037509177824842095,0.9736750894920683
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0032912820668893,0.15235188617936535,0.019258721931835393,0.9843029408005254,-0.14371992394183242,0.02817100102737747,0.9793445834621539
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9961957361820697,0.1446437535766088,0.020990722618748067,0.9828912522465172,-0.14834508555890635,0.030340240087062306,0.9779937355905207
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0140063384212707,0.18606171363779983,0.016004459173824825,0.986955367858974,-0.14034834751061198,0.026654442441135982,0.9803023413510406
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.016171626542688,0.20419290820354527,0.014976954720339108,0.9877928480557999,-0.14091376496391383,0.026905019819356432,0.9801433108436949
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0328600278872209,0.16300223953880127,0.013994448603073696,0.9885936518028579,-0.11973932859990244,0.018503378803381203,0.9856624931864446
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0282239037807102,0.16447602811955248,0.014581149079303392,0.9881154543326242,-0.1241231416930405,0.020082575816030516,0.9845934456962494
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.015629831856641,0.1663799310990982,0.0164738601142872,0.986572776824283,-0.13559792757907374,0.024607897272817574,0.9816132020362602
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0011990621355666,0.18995412983527216,0.018227313429116505,0.9851436030409026,-0.15211354449239978,0.03218550865167992,0.9768614695819587
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0177274099830038,0.17858993698357067,0.01565787696863091,0.9872378539663942,-0.1359035212479981,0.024736425804177124,0.9815302329123949
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0273565639194868,0.2093893984821792,0.013042576892379452,0.9893694865984355,-0.1318042294380094,0.023047475462059853,0.9826276451022525
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9844837850007723,0.1655432499668179,0.02273192963385635,0.9814720599609941,-0.16288671940505595,0.03786194228918683,0.9734679166414586
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.005766869071377,0.18974561715898175,0.017353246841585682,0.9858560218097762,-0.14809387685573838,0.030219740119477343,0.9780682036378374
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0112356440880244,0.18123016939874334,0.016668917043745134,0.9864137932645325,-0.14202793475851894,0.027403197971286354,0.9798280657482299
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0187649767178675,0.19014619565091545,0.015057749862621674,0.987726994977079,-0.1367897886306243,0.025111590379850515,0.9812885537263891
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0068197018416427,0.1959353121942261,0.016929557593366576,0.9862013549650611,-0.14801930735892987,0.03018403037661384,0.9780902846489826
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0049674868762055,0.2153706888864801,0.016587284073784705,0.9864803292250511,-0.15184087116099232,0.0320496057806466,0.976944349845071
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.002808393475122,0.1620477681287695,0.018970103602411335,0.984538182735014,-0.14608835315057178,0.02926882664563918,0.9786581930737538
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0284718400932387,0.25026473106430147,0.011507809068891043,0.9906204180708362,-0.13416192577334518,0.024009615664109932,0.9820005776727874
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9829338574333962,0.12693908194944534,0.024648190695099985,0.9799101877128535,-0.15593303901728084,0.03412891515818387,0.9756848873428352
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0088570159806647,0.20156366239025114,0.016350849491502617,0.986673038151844,-0.14695738255497848,0.02967845979140953,0.9784035277125898
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0006404747456352,0.14547712811937236,0.020054048388799817,0.9836547001476894,-0.14458697510869345,0.02856976226275261,0.979094606628918
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9727320671232371,0.14932468804409954,0.026224157458809773,0.978625676535325,-0.1701366757065257,0.04203226010274272,0.9710535115795325
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0097404630849822,0.20508624958283225,0.016064713816524266,0.9869062565681602,-0.14660882884392223,0.02951372035263966,0.9785058513050136
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0077862052976325,0.21364195736006356,0.016119717588472658,0.9868614250644122,-0.1492315107655393,0.030767930014536444,0.9777299561946348
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.024039907123223,0.1664550926498521,0.015122562806819142,0.9876741683863239,-0.12819503355914297,0.02162239133792713,0.9835660333707702
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9967427642402229,0.18262989313908645,0.019399449408237478,0.9841882391325801,-0.15494408173394758,0.033618558653561115,0.9759923315356238
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0025240748876136,0.16662351187504268,0.018847669147396256,0.9846379744499175,-0.1471939011833019,0.029790585348253053,0.9783339554544404
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0169845371870323,0.12850852814589,0.017769701274713882,0.9855165854798974,-0.1259689224988828,0.02077174963202066,0.9841318305644704
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0340279132296621,0.19160109413252474,0.012757498508852936,0.989601843256294,-0.1236531265143973,0.019909397629600454,0.9847099043032145
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9982031806630479,0.2298464524943319,0.01742375256638399,0.9857985552478735,-0.1588752180806453,0.035677257424020996,0.9747586650798274
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0163216650223008,0.16042795071019617,0.016589295402472774,0.9864786898667595,-0.13384132095392431,0.023877315923093716,0.9820865008053086
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,1.0164488072946973,0.21425061213741067,0.014575902963383488,0.9881197302442062,-0.14179357332581177,0.027297920817465668,0.9798945825634976
fixed_lambda,cloud,sigma2,0.01,cloud,0.01,0.1,0.05,0.05179536610433671,0.9893432097909336,0.12487383197883284,0.023275224912997158,0.9810292404328004,-0.14968808521392973,0.0309897403059164,0.9775934771449873
